"Id";"Id_material";"Material_desc";"Material_type";"Uom";"Family";"is_active";"Crtdt";"Crtby";"Upddt";"Updby"
"1073";"K100879";"BAR STEEL RND.1 TON";"COMP";"M";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1074";"616429";"S/T.V/PENTA3.0L.VALEO SERVICE";"FING";"PC";"Valeo Service";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1075";"616140";"ALT. VALEO SERVICEG. 2B600. VALEO SERVIC";"FING";"PC";"Valeo Service";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1076";"616118";"ALT. KAPPA 3CYL HA NEW TG9 04055";"FING";"PC";"Valeo Service";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1077";"A0002605490";"ALT. JM M1.13.5V 120A TG12";"FING";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1078";"531275";"N/PLATE. GAMMA2 INA 110A SOLID. FG12T";"COMP";"PC";"Gamma 2";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1079";"AE07195";"NAME PLATE.BOBCAT TG-11";"COMP";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1080";"2EM0578";"R/BKT ASS'Y.BT-57 A/T";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1081";"A0002725457VS";"ALT. KAPPA 3CYL BR2 TG9 M/BOLT04626 V/S";"FING";"PC";"Valeo Service";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1082";"B8702608329";"NAME PLATE.KAPPA AMS";"COMP";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1083";"616156";"ALT. SA VALEO SERVICE 13.5V 70A SG7K";"FING";"PC";"Valeo Service";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1084";"S0001196230";"S/T. XD BETA A/T. 23061. FS14";"FING";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1085";"S0001196230VS";"S/T. XD BETA A/T VALEO SERVICE.FS14";"FING";"PC";"Valeo Service";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1086";"S0001196299W";"S/T. V/PENTA 6.0L.TS18K. 12V 1.7KW.WL";"FING";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1087";"3EM0669";"ORC ASS'Y.NB-1";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1088";"S0001196299WVS";"S/T. V/PENTA 6.0L.TS18K. 12V 1.7KW.WL V/";"FING";"PC";"Valeo Service";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1089";"S0001196451VS";"S/T. DAEDONG M44V/SERVICE";"FING";"PC";"Valeo Service";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1090";"S0001196601";"S/T. EURO-5 TS20K, 25183761";"FING";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1091";"S0001196601VS";"S/T. EURO-5 TS20K V/SERVICE";"FING";"PC";"Valeo Service";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1092";"S0001196795";"S/T. TQ A-ENG TS20KS, 4A025";"FING";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1093";"S0001197763";"S/T. DL08, 30051600015";"FING";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1094";"S0001197763VS";"S/T. DL08 30051600015.V/SERVICE";"FING";"PC";"Valeo Service";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1095";"S0001197820";"S/T. YANMAR MARINE.FS14";"FING";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1096";"S0001197820VS";"S/T. YANMAR MARINE.FS14 V/S";"FING";"PC";"Valeo Service";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1097";"S0001198169";"S/T. 3T FORK-LIFT TS50KS, 45C00";"FING";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1098";"S0001198169VS";"S/T. 3T FORK-LIFT TS50KSV/SERVICE";"FING";"PC";"Valeo Service";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1099";"S0001198717VS";"S/T. FG-ENG V/SERVICE";"FING";"PC";"Valeo Service";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1100";"S0001199196";"S/T. DAEDONG 2.2L TRACTOR";"FING";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1101";"S0001199196VS";"S/T. DAEDONG 2.2L TRACTOR V/S";"FING";"PC";"Valeo Service";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1102";"S0001199875";"S/T. U 1.6 6-SPEED. 2A350. FS18";"FING";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1103";"S0001199875VS";"S/T. U 1.6 6-SPEED. VALEO SERVICE";"FING";"PC";"Valeo Service";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1104";"S0001200107";"S/T. FS GAMMA.CED4. 2B500. 0.9KW.TS9K";"FING";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1105";"S0001200107VS";"S/T. FS GAMMA.CED4. 2B500. 0.9KW.TS9K";"FING";"PC";"Valeo Service";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1106";"S0001200179";"S/T. M1D TS20K";"FING";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1107";"S0001200850";"S/T. DL06 ENG, 30051600033";"FING";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1108";"S0001200850VS";"S/T. DL06 ENG  VALEO SERVICE";"FING";"PC";"Valeo Service";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1109";"S0001201626VS";"S/T. DL06 ENG EXCAVATORVALEO SERVICE";"FING";"PC";"Valeo Service";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1110";"S0001201952";"S/T. KAPPA-S";"FING";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1111";"S0001201952VS";"S/T. KAPPA-S V/S";"FING";"PC";"Valeo Service";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1112";"S0001201973";"S/T KAPPA ISG-S";"FING";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1113";"S0001201973VS";"S/T. KAPPA ISG-S. VALEO SERVICE";"FING";"PC";"Valeo Service";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1114";"S0001202653";"S/T. FS GAMMA-S. CED4";"FING";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1115";"S0001202653VS";"S/T. FS GAMMA-S.CED4. 2B502.TS9.V/SERVIC";"FING";"PC";"Valeo Service";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1116";"S0001204286";"S/T. QZ L-ENG, 84600";"FING";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1117";"S0001204286VS";"S/T. QZ L-ENG VALEO SERVICE";"FING";"PC";"Valeo Service";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1118";"S0001204352";"S/T. U2 EURO-6 1.6L";"FING";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1119";"S0001204352VS";"S/T. U2 EURO-6 1.6L V/S";"FING";"PC";"Valeo Service";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1120";"S0001196451";"S/T. DAEDONG M44";"FING";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1121";"S0001204354VS";"S/T. U2 EURO-6 1.7L V/S";"FING";"PC";"Valeo Service";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1122";"S0001204960";"S/T. MD GAMMA-S IMPACT TS9K";"FING";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1123";"S0001204960VS";"S/T. MD GAMMA-S IMPACT V/S. 2B110.TS9K";"FING";"PC";"Valeo Service";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1124";"TM000A28901";"S/T. MELROE 700 12V 2.7KW FPR-3";"FING";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1125";"S0001205004VS";"S/T. FS GAMMA-S IMPACT V/S";"FING";"PC";"Valeo Service";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1126";"S0001205914";"S/T. U 1.6 IMPACT";"FING";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1127";"S0001205916";"S/T. U 1.6 6-SPPED IMPACT";"FING";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1128";"S0001206214";"S/T. NU-S IMPACT";"FING";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1129";"S0001206214VS";"S/T. NU-S IMPACT V/S";"FING";"PC";"Valeo Service";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1130";"S0001207734";"S/T. X-100. FS18";"FING";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1131";"S0001207734VS";"S/T. X-100. FS18 V/S";"FING";"PC";"Valeo Service";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1132";"S0001208988";"S/T. G-CNG, 5C000";"FING";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1133";"S0001208988VS";"S/T. G-CNG 5C000 V/S";"FING";"PC";"Valeo Service";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1134";"S0001209573VS";"S/T. F-ENG EURO6 (DIODE) TS50HS 48200 V/";"FING";"PC";"Valeo Service";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1135";"S0001209829VS";"S/T. X-100 ISG. ESM18 V/S";"FING";"PC";"Valeo Service";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1136";"S0001210405";"S/T. NU-S SECOND";"FING";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1137";"S0001210405VS";"S/T. NU-S SECOND V/S";"FING";"PC";"Valeo Service";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1138";"S0001211179";"S/T. KAPPA 1.4L";"FING";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1139";"S0001211179VS";"S/T. KAPPA 1.4L V/S";"FING";"PC";"Valeo Service";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1140";"S0001220168";"S/T. DAEDONG CZ100 TS30LS";"FING";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1141";"S0001220168VS";"S/T. DAEDONG CZ100 TS30LS V/S";"FING";"PC";"Valeo Service";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1142";"S0001222455";"S/T. L-ENG 501 ARMY MG270";"FING";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1143";"S0001222745VS";"S/T. DAEDONG EJ100TS30R-10 V/S";"FING";"PC";"Valeo Service";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1144";"S0001250128";"S/T. A-ENG TS24KS, 4A010";"FING";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1145";"S0001250128VS";"S/T. A-ENG TS24KSV/SERVICE";"FING";"PC";"Valeo Service";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1146";"S0001250274";"S/T. PRIMERA 12V 0.9KW TS9K";"FING";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1147";"S0001250274VS";"S/T. PRIMERA V/SERVICE 12V 0.9KW TS9K";"FING";"PC";"Valeo Service";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1148";"S0001250299";"S/T. XD BETA M/T 12V 1.4KW TS14K";"FING";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1149";"S0001250300";"S/T. XD BETA A/T 12V 1.4KW TS14K";"FING";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1150";"S0001250303";"S/T. HD GAMMA";"FING";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1151";"S0001250313";"S/T. MU AT.TS14K.12V 1.4kW";"FING";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1152";"S0001250326";"S/T. EX 2.0 TS14K";"FING";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1153";"S0001250326VS";"S/T. EX 2.0 12V 1.4Kw TS14K V/SERVICE";"FING";"PC";"Valeo Service";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1154";"S0001250433";"S/T. N-ENG, 45700";"FING";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1155";"S0001250433VS";"S/T. N-ENGV/SERVICE";"FING";"PC";"Valeo Service";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1156";"S0001250438";"S/T. BETA IND. 12V 1.7KW D74 TS18K";"FING";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1157";"S0001250438VS";"S/T. BETA IND. 12V 1.7KW VALEO SERVICE";"FING";"PC";"Valeo Service";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1158";"S0001250441VS";"S/T. H-ENG 82000V/SERVICE";"FING";"PC";"Valeo Service";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1159";"S0001250449";"S/T. D-ENG TS20KD, 27700";"FING";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1160";"S0001250449VS";"S/T. D-ENG TS20KD VALEO SERVICE";"FING";"PC";"Valeo Service";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1161";"S0001250564";"S/T. S-ENG TS24K, 3A100";"FING";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1162";"S0001250564VS";"S/T. S-ENG TS24KV/SERVICE";"FING";"PC";"Valeo Service";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1163";"S0001250590";"S/T. J-2 M/T M1.12V 1.2KW TS12K";"FING";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1164";"S0001250600";"S/T. YANMAR 50HP";"FING";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1165";"S0001250600VS";"S/T. YANMAR 50HP.VALEO SERVICE";"FING";"PC";"Valeo Service";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1166";"S0001250825";"S/T. TQ A-ENG TS24KS, 4A020";"FING";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1167";"S0001250825VS";"S/T. TQ A-ENG TS24KS V/SERVICE";"FING";"PC";"Valeo Service";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1168";"S0001250882VS";"S/T. 3TON(F/LIFT) NEW 41C20 V/S";"FING";"PC";"Valeo Service";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1169";"S0001250902";"S/T. KAPPA CED4 TS9K";"FING";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1170";"S0001250902VS";"S/T. KAPPA. 03100. TS9K+CED4.V/SERVICE";"FING";"PC";"Valeo Service";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1171";"S0001250955";"S/T. LC M/T CED4 TS9K";"FING";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1172";"S0001250955VS";"S/T. LC M/T.22810.0.9KW TS9K+CED4.V/SERV";"FING";"PC";"Valeo Service";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1173";"S0001251016";"S/T. 3C100A. 63011. 1.7kW TS18K";"FING";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1174";"S0001251016VS";"S/T. 3C100A V/S. 63011. 1.7kW TS18K";"FING";"PC";"Valeo Service";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1175";"S0001251024";"S/T. NEW 3TON ARMY, 45051";"FING";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1176";"S0001251025VS";"S/T. W-ENG NEW V/SERVICE";"FING";"PC";"Valeo Service";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1177";"S000A1195278";"S/T. TQ EURO TS20K, 42255";"FING";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1178";"S000A1195278VS";"S/T. TQ EURO TS20K 42255 V/S";"FING";"PC";"Valeo Service";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1179";"S000A447588";"S/T. GAMMA2 INA. 2M610.TSL12. 1.2Kw";"FING";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1180";"S000A457194";"S/T. G-ENG TY FS80";"FING";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1181";"S000A505695";"S/T. J2/JT ENG";"FING";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1182";"S000A505695VS";"S/T. J2/JT ENG V/S";"FING";"PC";"Valeo Service";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1183";"S000AD01216";"S/T. M44 BOBCAT";"FING";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1184";"S000V195239";"S/T. MD GAMMA V/S.CED4. 600718. TS9K";"FING";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1185";"S000V195411";"S/T. NU. 2E120. FS14.V/SERVICE #";"FING";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1186";"S000V196601";"S/T. EURO-5 TS20K, V/SERVICE";"FING";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1187";"S000V250274";"S/T. PRIMERA V/SERVICE 12V 0.9KW TS9K";"FING";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1188";"S000V250825";"S/T. TQ A-ENG TS24KS, V/SERVICE";"FING";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1189";"S0031195245";"F/BRACKET ASS'Y.LC A/T";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1190";"S0031196063";"F/BRACKET ASS'Y.U(1.6)";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1191";"S0031196602";"F/R BKT  ASS'Y.EURO-5";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1192";"S0031196876";"F/BRACKET ASS'Y.U1.6 6-SPEED";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1193";"S0031197766";"F/BKT ASS'Y.DL08";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1194";"S0031200863";"F/R BKT  ASS'Y. M1D TS20K";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1195";"S0031205912";"F/BRACKET ASS'Y.U1.6 IMPACT";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1196";"S0031208601";"F/BRACKET ASS'Y.U2 EURO6 1.6L";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1197";"S0031208611";"F/BRACKET ASS'Y.U2 EURO6 1.7L";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1198";"S0031211229";"F/BRACKET ASS'Y.KAPPA 1.4L";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1199";"S0031222456";"F/BKT ASS'Y.L-ENG 501 ARMY MG270";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1200";"S0031250089";"FRONT BRACKET ASS'Y.A-ENG. O/H..";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1201";"S0031250437";"FRONT BRACKET ASS'Y.BETA IND.";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1202";"S0031250464";"F/R BKT ASS'Y.D-ENG SLOVAKIA";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1203";"S0031250563";"F/R BKT  ASS'Y.S-ENG";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1204";"S0081250458";"C/T BKT ASS'Y.D-ENG SLOVAKIA";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1205";"616464";"S/T. XD BETA A/T VALEO SERVICE.FS14";"FING";"PC";"Valeo Service";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1206";"S0091250451";"R/BKT ASS'Y.D-ENG SLOVAKIA";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1207";"S0091250560";"R/BKT ASS'Y.S-ENG";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1208";"S0091250829";"R/BKT ASS'Y.TS20K,TS24K.CLAMPING";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1209";"S009A1195103";"R/BRACKET ASS'Y.D-ENG 1.5L";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1210";"S0131197017";"DRIVE SHAFT ASS'Y.ESM14";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1211";"S0131201731";"P/SHAFT ASS'Y. M1D TS20K";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1212";"S0131250085";"PLANET SHAFT ASS'Y.A-ENG. O/H..";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1213";"S0151197862";"RING GEAR ASS'Y.ESM14";"COMP";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1214";"A509416";"F/BKT ASS'Y.G-ENG TY FS80";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1215";"S0241250094";"PINION MC.A-ENG. O/H..";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1216";"S0251250129";"STOP RING.A-ENG. O/H.SK5M-AR.1.6t";"COMP";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1217";"S0251250130";"STOP RING(ORC).A-ENG. O/H.SK-5.2t";"COMP";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1218";"S0601196803";"REAR END SHAFT COVER. ESM14";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1219";"S1001196065";"YOKE ASS'Y. U(1.6). FS18";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1220";"S1001196219";"YOKE ASS'Y. KM BETA M/T. FS14";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1221";"S1001202135";"YOKE ASS'Y. U1.6 6-SPEED";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1222";"S1001204324";"YOKE ASS'Y. KAPPA ISG-S. ESM14";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1223";"S1001205915";"YOKE ASS'Y. U1.6 IMPACT. FS18";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1224";"S1001205918";"YOKE ASS'Y. U1.6 6-SPEED IMPACT";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1225";"S1001208608";"YOKE ASS'Y. U2 EURO6";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1226";"S2001196978";"ARMATURE ASS'Y.ESM14";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1227";"S2001210426";"ARMATURE ASS'Y. U2 EURO6. FS18";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1228";"S3001196605";"ORC ASS'Y.EURO-5";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1229";"S3001198043";"ORC ASS'Y.DL08";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1230";"S3001198417";"ORC ASS'Y.YANMAR MARINE.FS14";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1231";"S3001198723";"ORC ASS'Y.ANGER FS70";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1232";"S3001200299";"ORC ASS'Y. TS50HS";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1233";"S3001201735";"ORC ASS'Y. H45 M1D TS20K";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1234";"S3001207754";"ORC ASS'Y.X-100";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1235";"S3001210235";"ORC ASS'Y.X-100 ISG";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1236";"S3001250083";"ORC ASS'Y.A-ENG. O/H..";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1237";"S3001250462";"ORC ASS'Y.D-ENG SLOVAKIA";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1238";"S3001250508";"ORC ASS'Y.H-ENG";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
"1239";"S3021216694";"PINION ASS'Y. GAMMA2 N/ISG";"SFIN";"PC";"New Project";"1";"2024-05-10 10:00";"System";"2024-05-10 10:00";"System"
